host,ip,port,protocol,title,domain,country,city,link,as_organization
https://[2001:4490:d080:eff::1],2001:4490:d080:eff::1,443,https,Juniper Web Device Manager,,IN,,https://[2001:4490:d080:eff::1],National Internet Backbone
https://37.157.37.74,37.157.37.74,443,https,Juniper Web Device Manager,,GB,Lewisham,https://37.157.37.74,Optimity Ltd
https://50.84.63.74,50.84.63.74,443,https,Juniper Web Device Manager,,US,Austin,https://50.84.63.74,TWC-11427-TEXAS
https://81.82.217.211,81.82.217.211,443,https,Juniper Web Device Manager,,BE,Hasselt,https://81.82.217.211,Telenet BVBA
https://113.161.219.207,113.161.219.207,443,https,Juniper Web Device Manager,,VN,Phu Tho Hoa,https://113.161.219.207,VNPT Corp
https://203.194.117.91,203.194.117.91,443,https,Juniper Web Device Manager,,BD,,https://203.194.117.91,ADN Telecom Ltd.
https://206.210.79.127,206.210.79.127,443,https,Juniper Web Device Manager,,US,Ligonier,https://206.210.79.127,AS17054
https://113.187.206.105,113.187.206.105,443,https,Juniper Web Device Manager,,VN,Tan Chau,https://113.187.206.105,VNPT Corp
https://217.11.24.226:18443,217.11.24.226,18443,https,Juniper Web Device Manager,,IR,,https://217.11.24.226:18443,Afranet
https://210.186.8.78,210.186.8.78,443,https,Juniper Web Device Manager,,MY,Kuala Lumpur,https://210.186.8.78,"TM Net, Internet Service Provider"
https://108.128.12.199,108.128.12.199,443,https,Juniper Web Device Manager,,IE,Dublin,https://108.128.12.199,AMAZON-02
https://103.113.203.254,103.113.203.254,443,https,Juniper Web Device Manager,,BD,,https://103.113.203.254,National University
https://125.17.116.66,125.17.116.66,443,https,Juniper Web Device Manager,,IN,Hyderabad,https://125.17.116.66,BHARTI Airtel Ltd.
https://109.159.232.235,109.159.232.235,443,https,Juniper Web Device Manager,,GB,Shefford,https://109.159.232.235,British Telecommunications PLC
https://3.215.24.47,3.215.24.47,443,https,Juniper Web Device Manager,,US,Ashburn,https://3.215.24.47,AMAZON-AES
https://78.31.85.27,78.31.85.27,443,https,Juniper Web Device Manager,,NO,Andalsnes,https://78.31.85.27,Telenor Norge AS
https://122.15.133.137,122.15.133.137,443,https,Juniper Web Device Manager,,IN,Chengalpattu,https://122.15.133.137,Vodafone Idea Ltd
https://201.116.198.110,201.116.198.110,443,https,Juniper Web Device Manager,,MX,Zapopan,https://201.116.198.110,Uninet S.A. de C.V.
https://58.151.230.42:8080,58.151.230.42,8080,https,Juniper Web Device Manager,,KR,Yongsan-gu,https://58.151.230.42:8080,LG DACOM Corporation
https://140.150.205.1,140.150.205.1,443,https,Juniper Web Device Manager,,US,,https://140.150.205.1,CYBERCON
https://122.208.207.181,122.208.207.181,443,https,Juniper Web Device Manager,,JP,Tokyo,https://122.208.207.181,ARTERIA Networks Corporation
https://203.99.47.6,203.99.47.6,443,https,Juniper Web Device Manager,,IN,Trivandrum,https://203.99.47.6,USsoftware P Ltd.
https://203.52.229.206,203.52.229.206,443,https,Juniper Web Device Manager,,AU,Mandurah,https://203.52.229.206,Telstra Corporation Ltd
https://81.82.210.5,81.82.210.5,443,https,Juniper Web Device Manager,,BE,Forest,https://81.82.210.5,Telenet BVBA
https://118.103.136.203,118.103.136.203,443,https,Juniper Web Device Manager,,BT,Thimphu,https://118.103.136.203,Tashi InfoComm Limited
https://107.199.212.169,107.199.212.169,443,https,Juniper Web Device Manager,,US,Miami,https://107.199.212.169,ATT-INTERNET4
https://180.255.67.178,180.255.67.178,443,https,Juniper Web Device Manager,,SG,,https://180.255.67.178,Singtel Fibre Broadband
https://185.60.157.55,185.60.157.55,443,https,Juniper Web Device Manager,,NL,Amsterdam,https://185.60.157.55,Petit Telecom B.V.
https://41.33.83.109,41.33.83.109,443,https,Juniper Web Device Manager,,EG,Ismailia,https://41.33.83.109,TE-AS
https://20.221.105.207,20.221.105.207,443,https,Juniper Web Device Manager,,US,Des Moines,https://20.221.105.207,MICROSOFT-CORP-MSN-AS-BLOCK
https://50.173.164.178,50.173.164.178,443,https,Juniper Web Device Manager,,US,Troy,https://50.173.164.178,COMCAST-7922
https://71.27.148.1,71.27.148.1,443,https,Juniper Web Device Manager,,US,Ann Arbor,https://71.27.148.1,COMCAST-7922
https://173.33.240.204,173.33.240.204,443,https,Juniper Web Device Manager,,CA,St. Thomas,https://173.33.240.204,ROGERS-COMMUNICATIONS
https://45.251.64.107,45.251.64.107,443,https,Juniper Web Device Manager,,CN,Kwai Chung,https://45.251.64.107,"43F, AIA Tower, 183 Electric Road, North Point, Hong Kong"
https://223.27.148.171,223.27.148.171,443,https,Juniper Web Device Manager,,ID,Jakarta,https://223.27.148.171,PT Cyber Network Indonesia
https://103.27.84.187,103.27.84.187,443,https,Juniper Web Device Manager,,IN,,https://103.27.84.187,CtrlS
https://212.235.183.75,212.235.183.75,443,https,Juniper Web Device Manager,,SI,Ljubljana,https://212.235.183.75,ARNES
https://86.107.126.202,86.107.126.202,443,https,Juniper Web Device Manager,,BE,Brussels,https://86.107.126.202,VERIXI SA
https://69.7.101.129,69.7.101.129,443,https,Juniper Web Device Manager,,US,Memphis,https://69.7.101.129,AS17054
https://20.74.174.114,20.74.174.114,443,https,Juniper Web Device Manager,,AE,Dubai,https://20.74.174.114,MICROSOFT-CORP-MSN-AS-BLOCK
https://14.164.116.159,14.164.116.159,443,https,Juniper Web Device Manager,,VN,My Binh,https://14.164.116.159,VNPT Corp
https://173.205.235.17,173.205.235.17,443,https,Juniper Web Device Manager,,US,Hudson,https://173.205.235.17,MHCV-AS1
https://173.10.60.115,173.10.60.115,443,https,Juniper Web Device Manager,,US,Ann Arbor,https://173.10.60.115,COMCAST-7922
https://95.64.167.186,95.64.167.186,443,https,Juniper Web Device Manager,,RU,,https://95.64.167.186,MTS PJSC
https://212.85.63.249,212.85.63.249,443,https,Juniper Web Device Manager,,NL,Amersfoort,https://212.85.63.249,Destiny N.V
https://50.203.115.100,50.203.115.100,443,https,Juniper Web Device Manager,,US,Windsor,https://50.203.115.100,COMCAST-7922
219.65.37.13,219.65.37.13,80,http,Juniper Web Device Manager,,IN,Ghaziabad,http://219.65.37.13,TATA Communications formerly VSNL is Leading ISP
69.7.101.129,69.7.101.129,80,http,Juniper Web Device Manager,,US,Memphis,http://69.7.101.129,AS17054
https://175.183.35.179,175.183.35.179,443,https,Juniper Web Device Manager,,CN,,https://175.183.35.179,Taiwan Infrastructure Network Technologie
https://39.123.45.34,39.123.45.34,443,https,Juniper Web Device Manager,,KR,Gangbuk-gu,https://39.123.45.34,SK Broadband Co Ltd
52.245.223.111,52.245.223.111,80,http,Juniper Web Device Manager,,US,Boydton,http://52.245.223.111,MICROSOFT-CORP-MSN-AS-BLOCK
20.74.174.114,20.74.174.114,80,http,Juniper Web Device Manager,,AE,Dubai,http://20.74.174.114,MICROSOFT-CORP-MSN-AS-BLOCK
https://[2001:288:57ff::771],2001:288:57ff::771,443,https,Juniper Web Device Manager,,CN,Taichung,https://[2001:288:57ff::771],Taiwan Academic Network TANet Information Center
121.151.159.129,121.151.159.129,80,http,Juniper Web Device Manager,,KR,Ulju-gun,http://121.151.159.129,Korea Telecom
64.255.243.65,64.255.243.65,80,http,Juniper Web Device Manager,,US,,http://64.255.243.65,AS17054
124.194.46.196,124.194.46.196,80,http,Juniper Web Device Manager,,KR,Busan,http://124.194.46.196,LG DACOM Corporation
20.203.246.151,20.203.246.151,80,http,Juniper Web Device Manager,,CH,Zurich,http://20.203.246.151,MICROSOFT-CORP-MSN-AS-BLOCK
https://66.96.245.186,66.96.245.186,443,https,Juniper Web Device Manager,,ID,Bekasi,https://66.96.245.186,"PT. Smartfren Telecom, Tbk"
44.219.122.118,44.219.122.118,80,http,Juniper Web Device Manager,,US,Ashburn,http://44.219.122.118,AMAZON-AES
https://109.92.245.70,109.92.245.70,443,https,Juniper Web Device Manager,,RS,Čačak,https://109.92.245.70,TELEKOM SRBIJA a.d.
https://5.195.4.122,5.195.4.122,443,https,Juniper Web Device Manager,,AE,Dubai,https://5.195.4.122,Emirates Telecommunications Group Company (etisalat Group) Pjsc
https://12.163.252.10,12.163.252.10,443,https,Juniper Web Device Manager,,US,Harrison,https://12.163.252.10,ATT-INTERNET4
129.213.17.53,129.213.17.53,80,http,Juniper Web Device Manager,,US,Ashburn,http://129.213.17.53,ORACLE-BMC-31898
https://18.192.82.81,18.192.82.81,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://18.192.82.81,AMAZON-02
https://103.226.114.255:9443,103.226.114.255,9443,https,Juniper Web Device Manager,,NZ,Auckland,https://103.226.114.255:9443,HI-TECH SOLUTIONS LIMITED
https://113.182.99.111,113.182.99.111,443,https,Juniper Web Device Manager,,VN,An Giang,https://113.182.99.111,VNPT Corp
https://72.52.82.230,72.52.82.230,443,https,Juniper Web Device Manager,,US,Tremonton,https://72.52.82.230,HURRICANE
https://140.150.202.130,140.150.202.130,443,https,Juniper Web Device Manager,,US,,https://140.150.202.130,CYBERCON
https://46.137.131.204,46.137.131.204,443,https,Juniper Web Device Manager,,IE,Dublin,https://46.137.131.204,AMAZON-02
https://3.223.93.162,3.223.93.162,443,https,Juniper Web Device Manager,,US,Ashburn,https://3.223.93.162,AMAZON-AES
https://58.69.138.80,58.69.138.80,443,https,Juniper Web Device Manager,,PH,Dumaguete,https://58.69.138.80,Philippine Long Distance Telephone Company
https://3.121.145.61,3.121.145.61,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.121.145.61,AMAZON-02
https://74.126.1.214,74.126.1.214,443,https,Juniper Web Device Manager,,US,Highland Park,https://74.126.1.214,123NET
https://38.129.55.93,38.129.55.93,443,https,Juniper Web Device Manager,,US,,https://38.129.55.93,ITED-23471
https://194.56.73.1,194.56.73.1,443,https,Juniper Web Device Manager,,HR,,https://194.56.73.1,CRATIS d.o.o.
https://113.160.209.185,113.160.209.185,443,https,Juniper Web Device Manager,,VN,Hanoi,https://113.160.209.185,VNPT Corp
https://169.255.160.85,169.255.160.85,443,https,Juniper Web Device Manager,,MU,,https://169.255.160.85,Kaldera
https://72.52.82.241,72.52.82.241,443,https,Juniper Web Device Manager,,US,Tremonton,https://72.52.82.241,HURRICANE
https://185.201.44.12,185.201.44.12,443,https,Juniper Web Device Manager,,RU,Moscow,https://185.201.44.12,OOO Network of data-centers Selectel
https://20.208.58.104,20.208.58.104,443,https,Juniper Web Device Manager,,CH,Zurich,https://20.208.58.104,MICROSOFT-CORP-MSN-AS-BLOCK
https://84.21.139.211,84.21.139.211,443,https,Juniper Web Device Manager,,GB,Leyland,https://84.21.139.211,GConnect Technology Ltd
https://101.97.52.202,101.97.52.202,443,https,Juniper Web Device Manager,,AU,Brisbane,https://101.97.52.202,Equinix Asia Pacific
https://81.173.124.132,81.173.124.132,443,https,Juniper Web Device Manager,,NL,,https://81.173.124.132,Garnier Projects BV
https://210.144.16.169,210.144.16.169,443,https,Juniper Web Device Manager,,JP,,https://210.144.16.169,NTT DATA CORPORATION
https://66.103.224.65,66.103.224.65,443,https,Juniper Web Device Manager,,US,Troy,https://66.103.224.65,123NET
https://216.137.74.195,216.137.74.195,443,https,Juniper Web Device Manager,,US,Pflugerville,https://216.137.74.195,LIGHTEDGE-AS-02
https://34.150.150.35,34.150.150.35,443,https,Juniper Web Device Manager,,US,Washington,https://34.150.150.35,GOOGLE-CLOUD-PLATFORM
https://81.148.87.20,81.148.87.20,443,https,Juniper Web Device Manager,,GB,Nottingham,https://81.148.87.20,British Telecommunications PLC
https://13.52.181.182,13.52.181.182,443,https,Juniper Web Device Manager,,US,San Jose,https://13.52.181.182,AMAZON-02
https://4.39.110.186,4.39.110.186,443,https,Juniper Web Device Manager,,US,,https://4.39.110.186,LEVEL3
https://14.142.53.242,14.142.53.242,443,https,Juniper Web Device Manager,,IN,Navi Mumbai,https://14.142.53.242,TATA Communications formerly VSNL is Leading ISP
https://18.227.81.76,18.227.81.76,443,https,Juniper Web Device Manager,,US,Columbus,https://18.227.81.76,AMAZON-02
https://122.252.239.194,122.252.239.194,443,https,Juniper Web Device Manager,,IN,Raichur,https://122.252.239.194,RailTel Corporation of India Ltd
https://129.213.17.53,129.213.17.53,443,https,Juniper Web Device Manager,,US,Ashburn,https://129.213.17.53,ORACLE-BMC-31898
https://158.140.149.35:9876,158.140.149.35,9876,https,Juniper Web Device Manager,,SG,,https://158.140.149.35:9876,MyRepublic Ltd.
https://70.184.10.144,70.184.10.144,443,https,Juniper Web Device Manager,,US,Providence,https://70.184.10.144,ASN-CXA-ALL-CCI-22773-RDC
https://35.89.221.124,35.89.221.124,443,https,Juniper Web Device Manager,,US,Boardman,https://35.89.221.124,AMAZON-02
https://122.184.64.129,122.184.64.129,443,https,Juniper Web Device Manager,,IN,Hyderabad,https://122.184.64.129,BHARTI Airtel Ltd.
https://50.245.115.13,50.245.115.13,443,https,Juniper Web Device Manager,,US,Wayne,https://50.245.115.13,COMCAST-7922
https://20.203.246.151,20.203.246.151,443,https,Juniper Web Device Manager,,CH,Zurich,https://20.203.246.151,MICROSOFT-CORP-MSN-AS-BLOCK
https://23.111.151.18,23.111.151.18,443,https,Juniper Web Device Manager,,US,Tampa,https://23.111.151.18,HVC-AS
https://50.253.255.233,50.253.255.233,443,https,Juniper Web Device Manager,,US,Lansing,https://50.253.255.233,COMCAST-7922
https://52.245.223.111,52.245.223.111,443,https,Juniper Web Device Manager,,US,Boydton,https://52.245.223.111,MICROSOFT-CORP-MSN-AS-BLOCK
https://151.192.65.194,151.192.65.194,443,https,Juniper Web Device Manager,,SG,,https://151.192.65.194,Singtel Fibre Broadband
https://103.122.214.3,103.122.214.3,443,https,Juniper Web Device Manager,,,,https://103.122.214.3,
https://31.216.11.89,31.216.11.89,443,https,Juniper Web Device Manager,,GB,Glasgow,https://31.216.11.89,Highland Network Ltd
https://44.219.122.118,44.219.122.118,443,https,Juniper Web Device Manager,,US,Ashburn,https://44.219.122.118,AMAZON-AES
https://76.70.245.102,76.70.245.102,443,https,Juniper Web Device Manager,,CA,L'Ancienne-Lorette,https://76.70.245.102,BACOM
https://3.215.48.155,3.215.48.155,443,https,Juniper Web Device Manager,,US,Ashburn,https://3.215.48.155,AMAZON-AES
https://2.59.188.209,2.59.188.209,443,https,Juniper Web Device Manager,,FR,Annecy,https://2.59.188.209,D-LAKE SAS
https://75.112.107.234,75.112.107.234,443,https,Juniper Web Device Manager,,US,Inverness,https://75.112.107.234,BHN-33363
https://169.60.85.43:8443,169.60.85.43,8443,https,Juniper Web Device Manager,,,,https://169.60.85.43:8443,SOFTLAYER
https://193.252.150.129,193.252.150.129,443,https,Juniper Web Device Manager,,FR,,https://193.252.150.129,Orange
https://38.123.214.198,38.123.214.198,443,https,Juniper Web Device Manager,,MX,Tizayuca,https://38.123.214.198,COMUNICALO DE MEXICO S.A. DE C.V
https://81.145.51.250,81.145.51.250,443,https,Juniper Web Device Manager,,GB,Norwich,https://81.145.51.250,British Telecommunications PLC
https://161.202.11.123:8443,161.202.11.123,8443,https,Juniper Web Device Manager,,US,,https://161.202.11.123:8443,SOFTLAYER
https://169.47.108.61:8443,169.47.108.61,8443,https,Juniper Web Device Manager,,US,Ashburn,https://169.47.108.61:8443,SOFTLAYER
https://159.8.215.74:8443,159.8.215.74,8443,https,Juniper Web Device Manager,,NL,Amsterdam,https://159.8.215.74:8443,SOFTLAYER
https://77.240.73.124,77.240.73.124,443,https,Juniper Web Device Manager,,SE,Olofstroem,https://77.240.73.124,Olofstroms Kabel-TV AB
https://177.222.59.230:8443,177.222.59.230,8443,https,Juniper Web Device Manager,,BO,La Paz,https://177.222.59.230:8443,Telefonica Celular de Bolivia S.A.
https://149.81.172.70,149.81.172.70,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://149.81.172.70,SOFTLAYER
https://97.68.158.165,97.68.158.165,443,https,Juniper Web Device Manager,,US,Winter Park,https://97.68.158.165,BHN-33363
https://50.202.115.130,50.202.115.130,443,https,Juniper Web Device Manager,,US,Swan Point,https://50.202.115.130,COMCAST-7922
https://159.122.131.132:8443,159.122.131.132,8443,https,Juniper Web Device Manager,,IT,Milan,https://159.122.131.132:8443,SOFTLAYER
https://79.173.142.146,79.173.142.146,443,https,Juniper Web Device Manager,,GB,City of Westminster,https://79.173.142.146,Luminet Data Limited
https://169.59.143.179:8443,169.59.143.179,8443,https,Juniper Web Device Manager,,,,https://169.59.143.179:8443,SOFTLAYER
https://92.67.162.38,92.67.162.38,443,https,Juniper Web Device Manager,,NL,Wijk bij Duurstede,https://92.67.162.38,KPN B.V.
https://103.12.25.5,103.12.25.5,443,https,Juniper Web Device Manager,,IN,,https://103.12.25.5,USsoftware P Ltd.
https://100.38.175.148,100.38.175.148,443,https,Juniper Web Device Manager,,US,Brooklyn,https://100.38.175.148,UUNET
https://128.168.107.178:8443,128.168.107.178,8443,https,Juniper Web Device Manager,,US,,https://128.168.107.178:8443,SOFTLAYER
https://216.59.239.37,216.59.239.37,443,https,Juniper Web Device Manager,,CA,London,https://216.59.239.37,EXECULINK
https://128.168.89.44:8443,128.168.89.44,8443,https,Juniper Web Device Manager,,US,,https://128.168.89.44:8443,SOFTLAYER
https://169.60.81.210:8443,169.60.81.210,8443,https,Juniper Web Device Manager,,,,https://169.60.81.210:8443,SOFTLAYER
https://73.158.239.108,73.158.239.108,443,https,Juniper Web Device Manager,,US,Los Altos,https://73.158.239.108,COMCAST-7922
59.18.66.130:8090,59.18.66.130,8090,http,Juniper Web Device Manager,,KR,Sejong,http://59.18.66.130:8090,Korea Telecom
https://sslvpn-aws.cmcom.cloud,3.68.51.24,443,https,Juniper Web Device Manager,cmcom.cloud,DE,Frankfurt am Main,https://sslvpn-aws.cmcom.cloud,AMAZON-02
https://3.68.51.24,3.68.51.24,443,https,Juniper Web Device Manager,,DE,Frankfurt am Main,https://3.68.51.24,AMAZON-02
59.18.68.226:8090,59.18.68.226,8090,http,Juniper Web Device Manager,,KR,Goyang-si,http://59.18.68.226:8090,Korea Telecom
https://65.181.0.26,65.181.0.26,443,https,Juniper Web Device Manager,,AU,Sydney,https://65.181.0.26,SPACEX-STARLINK
https://34.223.120.16,34.223.120.16,443,https,Juniper Web Device Manager,,US,Boardman,https://34.223.120.16,AMAZON-02
121.170.56.69:8081,121.170.56.69,8081,http,Juniper Web Device Manager,,KR,Ansan-si,http://121.170.56.69:8081,Korea Telecom
119.199.212.50:8081,119.199.212.50,8081,http,Juniper Web Device Manager,,KR,Gimhae,http://119.199.212.50:8081,Korea Telecom
39.123.45.34:8081,39.123.45.34,8081,http,Juniper Web Device Manager,,KR,Gangbuk-gu,http://39.123.45.34:8081,SK Broadband Co Ltd
https://189.206.27.42:8088,189.206.27.42,8088,https,Juniper Web Device Manager,,MX,Uman,https://189.206.27.42:8088,"Alestra, S. de R.L. de C.V."
112.219.153.37:8081,112.219.153.37,8081,http,Juniper Web Device Manager,,KR,Anyang-si,http://112.219.153.37:8081,LG DACOM Corporation
https://38.123.215.23,38.123.215.23,443,https,Juniper Web Device Manager,,MX,Tizayuca,https://38.123.215.23,COMUNICALO DE MEXICO S.A. DE C.V
